file_path,disposition,family,normalized_candidate_path
多重动态指标组合策略-Multi-Dynamic-Indicator-Combination-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
基于多重指标的比特币日线交易策略Multi-Indicator-Bitcoin-Daily-Trading-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
均衡线PSAR指标交易策略Heikin-Ashi-PSAR-Trend-Trading-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
基于WaveTrend指标的趋势追踪策略WaveTrend-Trend-Following-Trading-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
ADX智能趋势跟踪策略ADX-Intelligent-Trend-Tracking-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
定期定额投资BTC盈利验证.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
Hull-Suite-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
穿越时空的莫非指标策略Money-Flow-Index-5-Minute-Strategy-Across-Time-and-Space.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
自适应价格通道策略Adaptive-Price-Channel-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
Vegas-Trend-Wave-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
双向ADX交易策略Dual-directional-ADX-Trading-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
斐波那契数列策略.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
均仓策略.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
TradingView信号执行策略内建Http服务版本.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
多指标结合量化交易策略Multi-indicator-Combined-Quantitative-Trading-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
趋势追踪优化双T3指标策略-Optimized-Dual-T3-Trend-Tracking-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
RePaNoCHa量化交易策略RePaNoCHa-Quantitative-Trading-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
KD-Dual-direction-Tracking-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
The-Gunbot-Bands-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
极化分形效率PFE交易策略Polarized-Fractal-Efficiency-PFE-Trading-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
Heikin-Ashi-Trend.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
多指标趋势交叉策略之牛市支撑带交易系统-Multi-Indicator-Trend-Crossing-Strategy-Bull-Market-Support-Band-Trading-System.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
动向指数双向交易策略Directional-Movement-Index-Dual-direction-Trading-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
三色交叉趋势追踪策略Three-Color-Cross-Trend-Tracking-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
双漩涡指标结合真实强度指标的趋势追踪策略Trend-Tracking-Strategy-Based-on-Dual-Vortex-Indicator-Combined-with-True-Strength-Index.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
清晰趋势追踪策略Clear-Trend-Tracking-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
多个因子量化交易策略Multi-factor-Quantitative-Trading-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
Big-candle分享.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
马丁变种原始版.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
Price-Divergence-Strategy-v10.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
趋势成块策略Sizeblock-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
抢盘口做市策略-高频逼近型.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
TD狄马克序列.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
布林带策略止盈和马丁格尔倍投.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
定投新手入门每周100USDT左右-定期不定额-100USDT-Invested-Every-Week-Regular-Variable-Investment.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
钉钉推送.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
SAR-3SMMA-with-SL-TP.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
Python版简单网格策略教学.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
Uniswap-V3-交易类库Uniswap-V3-Trade-Template.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
二级平滑移动平均线追踪交易策略Lagging-Span-2-Line-Tracking-Trading-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
基于动态支撑阻力带的趋势跟踪策略Trend-Tracking-Strategy-Based-on-Dynamic-Pivot-Bands.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
Brick-count-Renko.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
多指标动态平衡量化交易系统-Multi-Indicator-Dynamic-Equilibrium-Quantitative-Trading-System.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
双因子量化交易策略Dual-factor-Quant-Trading-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
动态双重技术指标超卖超买确认交易策略-Dynamic-Dual-Technical-Indicator-Oversold-Overbought-Confirmation-Trading-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
均线趋势追踪策略Trend-Following-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
多交易所并发插件.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
高频收割机一号.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
高级马尔可夫模型技术指标融合交易策略Advanced-Markov-Model-Technical-Indicator-Fusion-Trading-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
数字货币期货类马丁策略.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
基于直方图破裂的交易策略Fundamental-Pinbar-Trading-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
测试策略界面参数.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
基于动态吞噬趋势策略Dynamic-Engulfing-Trend-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
支撑阻力震荡交易策略Quantitative-Support-and-Resistance-Oscillation-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
三龙复合技术交易策略Triple-Dragon-System.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
Super-trend-B.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
有人爆仓时开反向单.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
基于支撑位和阻力位的技术分析交易策略-Trading-Strategy-Based-on-Support-and-Resistance-Levels-Using-Technical-Analysis.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
开放价格交易策略Open-Price-Trading-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
多重指标的量化交易策略Quantitative-Trading-Strategy-Based-on-Multiple-Indicators.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
修正动向指数策略Modified-Directional-Movement-Index-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
多指标协同长线交易策略-Multi-Indicator-Synergy-Long-Term-Trading-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
Indicator-WaveTrend-Oscillator.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
冰山委托买入-Jason.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
Scalping-Swing-Trading-Tool-R1-4.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
基于拉里康诺斯的经典策略Oscillation-Breakthrough-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
八日扩展运行策略Eight-Day-Extended-Run-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
3-10震荡器轮廓标记策略3-10-Oscillator-Profile-Flagging-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
多周期平滑Heikin-Ashi趋势跟踪量化交易系统-Multi-Timeframe-Smoothed-Heikin-Ashi-Trend-Following-Quantitative-Trading-System.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
币安止盈止损和仓位止盈止损接口U本位合约.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
渦涡震荡器趋势追踪策略The-Vortex-Oscillator-Trend-Following-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
记录净资产变动情况20.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
趋势跟踪型能量指标交易策略Trend-Following-Energy-Indicator-Trading-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
动态波动性交易法多时间维度嵌套技术指标结合极端行情监控的期货量化策略-Dynamic-Volatility-Trading-System-Multi-Timeframe-Nested-Technical-Indicator-Strategy-with-Extreme-Market-Condition-Monitoring-for-Futures.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
基于柴金波动率指标的短线交易策略Short-term-Trading-Strategy-Based-on-Chaikin-Volatility-Indicator.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
Accurate-Swing-Trading-System.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
基于Voss滤波器和趋势指标的量化交易策略Quantitative-Trading-Strategy-Based-on-Voss-Filter-and-Trend-Indicator.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
2014年的简易比特币高频策略机器人.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
多时间周期过滤趋势跟踪策略Multiple-Timeframe-Filtered-Trend-Following-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
动量通道跟踪策略Keltner-Channel-Tracking-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
ZigZag-PA-Strategy-V41.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
火币精度.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
三角套利赚取小币种盘口价差.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
Enhanced-Fish-Net-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
动态多周期中轴趋势突破策略-Dynamic-Multi-Timeframe-Pivot-Trend-Breakthrough-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
多因子策略组合Multi-Factor-Strategy-Combination.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
Fukuiz-Trend.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
基于历史数据的动态支撑阻力策略Dynamic-Support-and-Resistance-Strategy-Based-on-Historical-Data.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
动态波浪趋势与斐波那契综合量化交易策略-Dynamic-WaveTrend-and-Fibonacci-Integrated-Quantitative-Trading-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
动态信号线趋势追踪与波动率过滤策略-Dynamic-Signal-Line-Trend-Following-and-Volatility-Filtering-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
Quantitative-Trend-Trading-Strategy-Using-Polynomial-Regression.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
行情中心延时.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
数字货币现货打新抢币策略教学.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
每日高低打击策略Daily-HIGH-LOW-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
月度回报双极化策略Bi-Polar-Monthly-Return-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
Smooth-HA-Candles-MTF-v1.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
本地存储.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
Bitmex获取amount.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
移植-OKCoin-韭菜收割机.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
多时段流动性扫荡趋势确认量化交易策略-Multi-Timeframe-Liquidity-Sweep-Trend-Confirmation-Quantitative-Trading-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
PresentTrend趋势跟随策略PresentTrend-Trend-Following-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
双信号量化反转策略Reverse-Triad-Quantitative-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
收盘买入次日开盘止盈策略Close-Buying-Next-Open-Profit-Taking-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
多指标趋势追踪策略Multi-indicator-Trend-Following-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
获取和讯期货数据Python版本.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
Deribit期权Delta动态对冲策略教学.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
多均线策略.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
PlanB-Quant-Investing-101-v2.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
Easy-stock.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
反向拉斯维加斯定量交易策略Inverse-Las-Vegas-Algorithmic-Trading-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
Consecutive-Up-Down-N-Days-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
超级趋势反转策略Super-Trend-Reverse-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
多因子反转量化交易策略Multi-factor-Quantitative-Trading-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
回撤开仓策略Drawdown-Entry-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
基于多重指标的趋势追踪策略Trend-Tracking-Strategy-Based-on-Multi-indicator.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
牛市追涨杀跌策略Bull-Market-Buy-Dips-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
基于价格偏离的趋势追踪策略Deviation-Based-Trend-Tracking-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
Intraday-BUY-SELL.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
黄金交叉追涨杀跌策略Golden-Cross-Trend-Following-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
双VWAP均线震荡突破策略Double-VWAP-Oscillation-Breakthrough-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
Pivot-Trend.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
多Bar同向策略Multi-Bar-Direction-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
威廉姆斯分形结合ZZ指标的量化交易策略Williams-Fractals-Combined-with-ZZ-Indicator-for-Quantitative-Trading-Strategies.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
基于人工神经网络的量化交易策略ANN-based-Quantitative-Trading-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
增强型趋势跟踪策略基于ADX与抛物线SAR的动态趋势识别系统-Enhanced-Trend-Following-System-Dynamic-Trend-Identification-Based-on-ADX-and-Parabolic-SAR.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
币安合约websocket接口查询持仓账户范例.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
多市场自适应多指标组合趋势跟踪策略-Multi-Market-Adaptive-Multi-Indicator-Trend-Following-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
基于K线方向简易的量化交易策略Simple-Quantitative-Trading-Strategy-Based-on-Candle-Direction.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
市场结构摆动交易策略-Market-Structure-Swing-Trading-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
威廉姆累积-分配指标Williams-AD策略Williams-Accumulation-Distribution-Williams-AD-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
复杂看盘图表测试版.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
Sell-in-May-Buy-in-September-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
修正相对强弱指数趋势跟踪策略-Modified-Relative-Strength-Index-Trend-Following-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
多空指标策略Dual-Thrust-Indicator-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
策略框架模板.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
Trade01高低轨道线均线.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
定期定额累积均价策略Dollar-Cost-Averaging-Strategy.md,variant_or_duplicate,other_alpha,other-alpha-2026-08-31.md
